County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,FMNP,Latitude,Longitude,Location Points
Westchester,Croton Farmers' Market,Lot on Municipal Place off Route 9 Exit,Municipal Pl and Riverside Ave,Croton-on-Hudson,NY,10520,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Sunday  9am-2pm,May 26 - November 24,Y,41.20214,-73.88719,"Municipal Pl and Riverside Ave
(41.20214, -73.88719)"
Westchester,Dobbs Ferry Farmers' Market,Cedar & Main Sts.,Cedar St and Main St,Dobbs Ferry,NY,10522,Nancy Chiocchi,9146932935,,Friday  9am-4pm,May 31 - November 29,N,41.01628,-73.87365,"Cedar St and Main St
(41.01628, -73.87365)"
Westchester,Hartsdale Farmers' Market,"Hartsdale Train Station,East Hartsdale Ave.",East Hartsdale Ave and Fenimore Rd,Hartsdale,NY,10530,Nancy Chiocchi,9146932935,,Saturday  8am-3pm,June 1 - November 23,N,41.01072,-73.79657,"East Hartsdale Ave and Fenimore Rd
(41.01072, -73.79657)"
Westchester,Hudson Valley Hospital Farmers' Market,1980 Crompond Rd.,1980 Crompond Rd.,Cortland,NY,10567,Michael Bulger,9147343780,,Tuesday 12 NOON - 6pm,May 14 - Nov 26,N,41.29265,-73.89242,"1980 Crompond Rd.
(41.29265, -73.89242)"
Westchester,Larchmont Farmers' Market,"Metro North parking lot,off Chatsworth Ave.",Chatsworth Ave and North Ave,Larchmont,NY,10538,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Saturday  8:30am-1pm,May 25 - December 21,Y,40.93321,-73.75961,"Chatsworth Ave and North Ave
(40.93321, -73.75961)"
Westchester,Muscoot Farmers' Market,"Muscoot Farm,51 Route 100, Katonah",State Route 100 and Muscoot Ln,Katonah,NY,10536,Sue Moga,9148647284,http://www.muscootfarm.org,Sunday  10am-3pm,May 12 - October 27,Y,41.27312,-73.71158,"State Route 100 and Muscoot Ln
(41.27312, -73.71158)"
Westchester,New Rochelle Farmers' Market,Hugenot Park/Twin Lakes,Hugenot St and Lawton St,New Rochelle,NY,10801,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Friday  8:30am-2:30pm,June 7 - November 22,Y,40.9108,-73.78301,"Hugenot St and Lawton St
(40.9108, -73.78301)"
Westchester,Ossining Farmers' Market,"Main and Spring Sts., center of Village",Main St and Spring St,Ossining,NY,10562,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,"Saturday  8:30am-1pm  (Jan-May, 9am - 1pm)",Year-round,Y,41.16104,-73.86352,"Main St and Spring St
(41.16104, -73.86352)"
Westchester,Peekskill Farmers' Market,"Bank St.,btwn Main (Rt. 6) & Park Sts.",Main St and Bank St,Peekskill,NY,10566,Jason Angell,9147372780,,Saturday  8am-2pm,June 8 - November 23,Y,41.29179,-73.91906,"Main St and Bank St
(41.29179, -73.91906)"
Westchester,Pleasantville Farmers' Market,"Parking lot at Memorial Plaza,off Manville Rd., next to Train Station(Indoor - Middle School)",Manville Rd and Wheeler Ave,Pleasantville,NY,10570,Steven Bates,9142054545,,Sat 5/25-11/23  8:30-1Sat 12/7-5/10 9-1,Year-round,Y,41.13523,-73.79219,"Manville Rd and Wheeler Ave
(41.13523, -73.79219)"
Westchester,Ridge Hill Farmers' Market,"Ridge Hill Shopping Center,Market St.",Market Street,Yonkers,NY,10710,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Friday  11am-7pm,June 7 - November 22,Y,40.96356,-73.85622,"Market Street
(40.96356, -73.85622)"
Westchester,Rye Farmers' Market,"Parking lot, Theodore Fremd Ave.Behind Purchase Stores",Theodore Fremd Ave and Purchase St,Rye,NY,10580,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Sunday  8:30am-2pm,May 26 - December 15,Y,40.98485,-73.68465,"Theodore Fremd Ave and Purchase St
(40.98485, -73.68465)"
Westchester,Saint John's Church - Yonkers Farmers' Market,"Church Courtyard, One Hudson St.",1 Hudson St,Yonkers,NY,10701,Father John Hamilton,9145128156,http://www.stjohnsfarmersmarket.blogspot.com,Thursday  9am-4:30pm,July 11 - November 21,Y,40.93364,-73.89879,"1 Hudson St
(40.93364, -73.89879)"
Westchester,Saw Mill River Farmers' Market,"Van der Danck Park,Larkin Plaza",Nepperhan St and Market Place,Yonkers,NY,10705,Curt Collier,9143752151,http://www.groundworkhv.org,Saturday  10am-4pm,June 1 - October 26,Y,40.93523,-73.90136,"Nepperhan St and Market Place
(40.93523, -73.90136)"
Westchester,Tarrytown Farmers' Market,Patriots Park on Route 9,US Route 9 and College Ave,Tarrytown,NY,10591,Doug Ornstein,9149234837,http://www.downtoearthmarkets.com,Saturday  8:30am-1pm,May 25 - November 23,Y,41.08242,-73.85854,"US Route 9 and College Ave
(41.08242, -73.85854)"
Westchester,White Plains (International) Farmers' Market,"125 Court St. parking lot,btwn Martine Ave. & Main St.",125 Court St,White Plains,NY,10601,Johanna Safar,9143181067,,Wednesday  8am-4pm,May 1 - November 20,Y,41.02904,-73.76627,"125 Court St
(41.02904, -73.76627)"
Wyoming,Perry Farmers' Market,"Perry Festival Plaza, S. Main Street, Downtown Perry",Main St and Borden Ave,Perry,NY,14530,Rick Hauser,5859913893,http://www.perryfarmersmarket.com,Saturday  8:30-12:30,June 15 - September 28,Y,42.7184,-78.00206,"Main St and Borden Ave
(42.7184, -78.00206)"
Wyoming,Warsaw Farmers' Market,"Full Gospel Church parking lot,2444 Rt. 19",2456-2444 New York State Bicycle Route 19,Warsaw,NY,14569,Patricia Reiter,5855911358,,Thursday  12 Noon-4pm,July 11 - October 17,Y,42.76344,-78.13047,"2456-2444 New York State Bicycle Route 19
(42.76344, -78.13047)"
Yates,Branchport Farmers' Market,"Branchport Fire Dept., 3686 Rte 54A  (Winter - Branchport Library)",3686 Rte 54A,Branchport,NY,14418,Stacey Grabski,3154363135,,Tuesday  4pm-6:30pm(Nov-May alt. Tue 4-5:30),Year-round,Y,42.59953,-77.15125,"3686 Rte 54A
(42.59953, -77.15125)"
Yates,The Windmill Farmers' Market,3900 Route 14A at Hobson Roadin Penn Yan,3900 State Route 14A,Penn Yan,NY,14527,Juanita Dombroski,3155363032,http://www.thewindmill.com,Saturday  8am-4:30pm,April 27 - December 14,Y,42.57687,-77.03609,"3900 State Route 14A
(42.57687, -77.03609)"
Yates,Yates Co. Co-op Farm & Craft Market,"Main and Elm Sts., on sidewalk, Penn Yan",Main St and Elm St,Penn Yan,NY,14527,Rivka Davis,6072435234,,Saturday  7:30am-12 Noon,May 25 - October 19,Y,42.66095,-77.05365,"Main St and Elm St
(42.66095, -77.05365)"
